File #,Box,Total,Location,API,Operator,Lease,Well #,Sec,Tw,TwD,Rg,RgD,Quarter,Latitude,Longitude,County,State,Formation,Field,Top,Bottom,Type,Box Type,Condition,Diameter,Restrictions,Comments,,
3990,35,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5903,5906,Slab,,,4,,,,
3990,36,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5906,5909,Slab,,,4,,,,
3990,37,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5909,5912,Slab,,,4,,,,
3990,38,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5912,5914,Slab,,,4,,,,
3990,39,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5914,5917,Slab,,,4,,,,
3990,40,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5917,5920,Slab,,,4,,,,
3990,41,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5920,5923,Slab,,,4,,,,
3990,42,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5923,5927,Slab,,,4,,,,
3990,43,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5927,5930,Slab,,,4,,,,
3990,44,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5930,5933,Slab,,,4,,,,
3990,45,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5933,5936,Slab,,,4,,,,
3990,46,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5936,5938,Slab,,,4,,,,
3990,47,47,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5938,5940,Slab,,,4,,,,
3990A,1,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Red Fork,Hill West,5750,5759,Slab,,,4,,FLT BXS - 10ft CAP,,
3990A,2,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Red Fork,Hill West,5759,5769,Slab,,,4,,FLT BXS - 10ft CAP,,
3990A,3,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Red Fork,Hill West,5769,5779,Slab,,,4,,FLT BXS - 10ft CAP,,
3990A,4,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Red Fork,Hill West,5779,5787,Slab,,,4,,FLT BXS - 10ft CAP,,
3990A,5,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5861,5870,Slab,,,4,,,,
3990A,6,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5870,5880,Slab,,,4,,,,
3990A,7,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5880,5890,Slab,,,4,,,,
3990A,8,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5890,5900,Slab,,,4,,,,
3990A,9,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5900,5910,Slab,,,4,,,,
3990A,10,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5910,5920,Slab,,,4,,,,
3990A,11,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5920,5931,Slab,,,4,,,,
3990A,12,12,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5931,5940,Slab,,,4,,,,
3991,1,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5795,5798,Butt,4x4 Butt Box,Good,4,,,,
3991,2,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5798,5801,Butt,4x4 Butt Box,Good,4,,,,
3991,3,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5801,5804,Butt,4x4 Butt Box,Good,4,,,,
3991,4,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5804,5807,Butt,4x4 Butt Box,Good,4,,,,
3991,5,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5807,5810,Butt,4x4 Butt Box,Good,4,,,,
3991,6,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5810,5813,Butt,4x4 Butt Box,Good,4,,,,
3991,7,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5813,5816,Butt,4x4 Butt Box,Good,4,,,,
3991,8,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5816,5819,Butt,4x4 Butt Box,Good,4,,,,
3991,9,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5819,5822,Butt,4x4 Butt Box,Good,4,,,,
3991,10,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5822,5825,Butt,4x4 Butt Box,Good,4,,,,
3991,11,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5825,5827,Butt,4x4 Butt Box,Good,4,,,,
3991,12,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5827,5830,Butt,4x4 Butt Box,Good,4,,,,
3991,13,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5830,5833,Butt,4x4 Butt Box,Good,4,,,,
3991,14,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5833,5836,Butt,4x4 Butt Box,Good,4,,,,
3991,15,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5836,5839,Butt,4x4 Butt Box,Good,4,,,,
3991,16,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5839,5842,Butt,4x4 Butt Box,Good,4,,,,
3991,17,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5842,5845,Butt,4x4 Butt Box,Good,4,,,,
3991,18,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5845,5848,Butt,4x4 Butt Box,Good,4,,,,
3991,19,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5848,5851,Butt,4x4 Butt Box,Good,4,,,,
3991,20,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5851,5854,Butt,4x4 Butt Box,Good,4,,,,
3991,21,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5854,5857,Butt,4x4 Butt Box,Good,4,,,,
3991,22,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5857,5860,Butt,4x4 Butt Box,Good,4,,,,
3991,23,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5860,5863,Butt,4x4 Butt Box,Good,4,,,,
3991,24,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5863,5866,Butt,4x4 Butt Box,Good,4,,,,
3991,25,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5866,5869,Butt,4x4 Butt Box,Good,4,,,,
3991,26,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5869,5872,Butt,4x4 Butt Box,Good,4,,,,
3991,27,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5872,5875,Butt,4x4 Butt Box,Good,4,,,,
3991,28,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5875,5878,Butt,4x4 Butt Box,Good,4,,,,
3991,29,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5878,5881,Butt,4x4 Butt Box,Good,4,,,,
3991,30,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5881,5884,Butt,4x4 Butt Box,Good,4,,,,
3991,31,31,,35027212410000,Sun,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5884,5887,Butt,4x4 Butt Box,Good,4,,,,
3992,8,,,35043223220000,Arkla,Cole,1,25,19,N,19,W,SWNE,36.09725,99.17614,Dewey,OK,Hunton,Cestos Southwest,12695,12717,Slab,,,4,,,,
3992,15,,,35043223220000,Arkla,Cole,1,25,19,N,19,W,SWNE,36.09725,99.17614,Dewey,OK,Hunton,Cestos Southwest,12744,12784,Slab,,,4,,,,
3993,4,,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Red Fork,Hill West,5750,5787,Slab,,,4,,FLT BXS - 10ft CAP changed to 3990A,,
3993,8,,,35027212210000,Southwestern Energy,West,2-9,9,10,N,1,E,NWSE,35.35373,97.20026,Cleveland,OK,Hunton,Hill West,5861,5940,Slab,,,4,,FLT BXS - 10ft CAP changed to 3990A,,
3994,16,,,35027212420000,Southwestern Energy,Schooland,1-16,16,10,N,1,E,NENE,35.34703,97.19637,Cleveland,OK,Hunton,Hill West,5830,5958,Slab,,,4,,"FLT BXS

FLT BXS-8ft CAP",,
3995,1,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5795,5703,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,2,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5703,5711,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,3,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5711,5719,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,4,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5719,5727,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,5,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5727,5735,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,6,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5735,5743,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,7,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5743,5751,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,8,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5751,5759,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,9,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5759,5767,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,10,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5767,5775,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,11,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5775,5783,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3995,12,12,X-F-6,35027212410000,Southwestern Energy,Osburn,1-10,10,10,N,1,E,NWSW,35.35244,97.19297,Cleveland,OK,Hunton,Hill West,5783,5887,Slab,Standard Slab Box,Good,4,,FLT BXS - 8ft CAP,,
3996,5,,,35027210950000,Southwestern Energy,Patterson,1-9,9,10,N,1,E,NESE,35.35258,97.19804,Cleveland,OK,Wilcox,Hill West,6313,6358,Slab,,,4,,FLT BXS - 9ft CAP,,
3997,2,,,35119202730000,Sun,Amey-Eagle Chief Un Tr,1-1,5,18,N,6,E,SENW,36.06787,96.68915,Payne,OK,Prue,Norfolk East,2740,2777,Chips ,,,3,,,,
3997,9,,,35119202730000,Sun,Amey-Eagle Chief Un Tr,1-1,5,18,N,6,E,SENW,36.06787,96.68915,Payne,OK,Prue,Norfolk East,2787,2813,Whole,,,3,,,,
3998,10,,,Unknown,Sun,Collins-Low,6,15,1,N,2,E,,,,Murray,OK,Oil Creek,,1976,2007,Whole,,,3.5,,7 BXS TOTL,,
3998,20,,,Unknown,Sun,Collins-Low,6,15,1,N,2,E,,,,Murray,OK,Oil Creek,,211,2069,Whole,,,3.5,,,,
3999,3,,,35099200680000,Sun,Collins-Low,5,15,1,N,2,E,SWSE,34.55082,97.0803,Murray,OK,Oil Creek,Davis Northeast,1960,1967,Whole,,,3,,MOSTLY BAGS  SAND,,
3999,6,,,35099200680000,Sun,Collins-Low,5,15,1,N,2,E,SWSE,34.55082,97.0803,Murray,OK,Oil Creek,Davis Northeast,1972,1988,Whole,,,3,,,,
3999,1,,,35099200680000,Sun,Collins-Low,5,15,1,N,2,E,SWSE,34.55082,97.0803,Murray,OK,Oil Creek,Davis Northeast,1994,1996,Whole,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
